priority_policy,portfolio_mode,diagnostic_filter,trading_session,net_pnl
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-07,16.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-08,6.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-09,272.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-12,-81.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-13,-30.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-14,-198.78
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-15,-69.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-16,-91.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-19,65.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-20,-71.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-21,-93.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-22,-82.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-23,129.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-26,29.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-27,209.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-28,-60.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-29,-170.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-01-30,-43.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-02,-0.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-03,37.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-04,-248.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-05,-367.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-06,-204.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-09,174.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-10,-92.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-11,-98.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-12,-47.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-13,72.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-16,-57.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-17,-188.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-18,81.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-19,122.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-20,155.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-23,-65.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-24,120.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-25,-78.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-26,-106.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-02-27,203.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-02,55.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-03,-184.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-04,386.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-05,205.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-06,215.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-09,-224.62
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-10,-143.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-11,-77.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-12,-122.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-13,-23.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-16,-27.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-17,-123.63
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-18,-64.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-19,219.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-20,-21.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-23,130.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-24,53.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-25,164.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-26,63.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-27,-128.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-30,-136.96
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-03-31,-82.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-01,127.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-02,412.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-06,118.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-07,-124.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-08,-116.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-09,-14.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-10,-16.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-13,-49.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-14,133.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-15,162.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-16,-100.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-17,109.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-20,-28.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-21,225.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-22,250.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-23,189.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-24,-2.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-27,-80.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-28,-63.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-29,59.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-04-30,-151.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-01,-168.54
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-04,109.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-05,-109.35
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-06,162.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-07,261.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-08,-0.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-11,-188.72
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-12,-168.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-13,29.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-14,160.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-15,238.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-18,264.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-19,-119.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-20,-210.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-21,-69.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-22,71.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-25,-36.67
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-26,333.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-27,-249.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-28,238.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-05-29,-114.53
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-01,189.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-02,243.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-03,-139.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-04,-125.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-05,-77.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-08,-63.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-09,-88.24
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-10,-132.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-11,-75.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-12,392.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-15,-0.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-16,63.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-17,-244.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-18,250.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-22,-279.17
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-23,442.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-24,-118.74
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-25,273.26
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-29,580.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-06-30,26.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-07-01,342.76
rare_setup_first,max_one_trade_per_session,no_filter_baseline,2026-07-02,741.76
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2025-09-01,5.26
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2025-09-08,-50.06
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2025-10-23,-82.74
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2025-11-03,77.26
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2026-02-02,-0.24
rare_setup_first,max_one_trade_per_session,exclude_overlap_heavy_days,2026-03-30,-136.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-14,-21.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-15,-126.46000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-16,-87.72
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-17,-34.379999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-18,-116.19999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-21,79.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-22,-86.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-23,-135.45
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-24,58.300000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-25,128.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-28,107.8
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-29,-135.95999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-30,-15.719999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-07-31,-76.19999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-01,-128.72
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-04,-58.480000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-05,-58.959999999999994
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-06,-95.46
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-07,6.52000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-08,-93.98
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-11,-14.350000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-12,13.06000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-13,-330.3
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-14,-67.72
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-15,28.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-18,-197.1
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-19,-133.45999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-20,-281.37
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-21,-690.85
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-22,195.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-25,136.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-26,-141.69
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-27,-29.20000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-28,50.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-08-29,19.020000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-01,5.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-02,259.84
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-03,-11.219999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-04,-2.6800000000000033
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-05,-377.65999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-08,-50.06
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-09,-866.62
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-10,-49.46
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-11,30.780000000000005
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-12,18.06
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-15,-12.74
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-16,-208.16
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-17,-137.0
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-18,222.76
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-19,155.3
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-22,87.79000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-23,-45.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-24,123.8
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-25,227.76
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-26,-125.46
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-29,-59.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-09-30,-112.15999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-01,216.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-02,97.27000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-03,-5.68000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-06,-106.46000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-07,-424.34
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-08,35.49
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-09,-253.32
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-10,775.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-13,758.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-14,84.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-15,-478.14
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-16,-1444.3400000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-17,738.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-20,91.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-21,-331.84
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-22,-268.85
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-23,-82.74
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-24,-108.05
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-27,-69.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-28,-260.68
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-29,-285.53
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-30,-104.96000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-10-31,-54.09999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-03,77.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-04,-401.66
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-05,94.77999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-06,-218.7
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-07,134.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-10,-91.21999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-11,-100.19
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-12,-100.32
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-13,109.48
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-14,-56.46000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-17,-35.339999999999996
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-18,-227.72
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-19,-49.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-20,1417.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-21,-235.20000000000005
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-24,114.76
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-25,-128.06000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-26,157.53999999999996
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-27,-42.459999999999994
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-11-28,70.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-01,215.51999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-02,-172.69
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-03,-151.95999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-04,-272.46000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-05,400.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-08,-226.65999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-09,-3.459999999999992
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-10,-583.13
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-11,-346.44
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-12,-149.18
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-15,-41.92
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-16,161.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-17,380.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-18,437.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-19,-294.05
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-22,-248.20000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-23,174.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-24,-0.74
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-26,-31.699999999999996
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-29,87.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2025-12-30,-113.17999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-02,39.280000000000015
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-05,140.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-06,199.54
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-07,23.520000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-08,-111.45999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-09,249.01999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-12,-157.45999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-13,-372.53
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-14,-113.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-15,-109.95999999999998
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-16,-501.96
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-19,0.020000000000010232
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-20,-310.64
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-21,476.81999999999994
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-22,-32.21999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-23,287.52
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-26,66.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-27,180.28
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-28,-160.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-29,-238.48000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-01-30,-6.960000000000008
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-02,-0.24
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-03,46.519999999999996
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-04,-112.96000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-05,-812.94
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-06,-22.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-09,183.17000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-10,-149.44
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-11,-376.42999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-12,174.55999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-13,196.52
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-16,-71.46000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-17,-443.08000000000004
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-18,18.390000000000008
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-19,-511.84000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-20,461.02
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-23,142.54000000000002
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-24,99.52000000000001
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-25,-25.479999999999997
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-26,-218.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-02-27,203.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-02,6.779999999999994
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-03,-43.22000000000003
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-04,386.76
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-05,280.05999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-06,215.26
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-09,67.38
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-10,-170.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-11,-209.22
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-12,-1885.58
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-13,-56.379999999999995
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-16,-5.45999999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-17,-26.109999999999985
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-18,-886.3599999999999
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-19,-68.15
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-20,75.78
concentration_adjusted_priority,one_trade_at_a_time_chronological,no_filter_baseline,2026-03-23,103.02
