candidate_id,instrument,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,session_count,net_pnl,holdout_pnl,slippage_4_ticks_net_pnl,trades,trades_per_session,active_sessions,active_session_pct,win_rate,avg_trade,median_trade,profit_factor,max_drawdown,worst_day,worst_rolling_5_day,longest_losing_streak,long_net_pnl,short_net_pnl,best_day_concentration,best_trade_concentration,max_simultaneous_exposure,same_bar_stop_target_ambiguity_count,one_open_position_respected,beats_phase3b_benchmark_net,beats_phase3b_benchmark_slippage,label,ranking_score,risk_notes
MNQ_opening_range_failure_or20_tf3_mid_max2,MNQ,opening_range_failure,or20_tf3_mid_max2,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,997.3350000000213,1973.190000000007,709.3350000000214,96,1.5238095238095237,59,0.9365079365079365,0.5625,10.388906250000222,24.759999999999998,1.1758361975720941,-1410.7799999999859,-333.1299999999942,-626.2950000000001,4,991.2700000000011,6.065000000020007,0.5462156647465379,0.5462156647465379,1,0,True,False,False,watchlist,48.6987,one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or60_tf5_mid_stop_after_first_loser,MGC,opening_range_failure,or60_tf5_mid_stop_after_first_loser,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=60;target=mid,63,815.2300000000457,930.7200000000207,539.2300000000458,46,0.7301587301587301,36,0.5714285714285714,0.6304347826086957,17.72239130434882,53.28000000000091,1.3594662880475008,-609.9299999999968,-218.22,-393.0499999999971,3,-555.769999999981,1371.0000000000268,0.3861241612796194,0.3861241612796194,1,0,True,False,False,watchlist,47.7257,active on less than 70% of sessions; one-trade concentration risk
MGC_time_of_day_1330-1500_fade,MGC,time_of_day,1330-1500_fade,5,1m,13:30-15:00 fade,window range,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=fade;rr=1.5;tick_size=0.1;window=13:30-15:00,63,489.35999999998717,142.35999999999456,117.35999999998734,62,0.9841269841269841,62,0.9841269841269841,0.5161290322580645,7.892903225806244,10.78000000000091,1.4980256462446466,-363.19999999998544,-159.22000000000364,-259.59999999998547,3,-192.54000000002998,681.9000000000171,0.37350825568090656,0.37350825568090656,1,2,True,False,False,watchlist,47.6084,one-trade concentration risk
MNQ_opening_range_breakout_or60_tf3_half_range_1R,MNQ,opening_range_breakout,or60_tf3_half_range_1R,3,1m,close outside opening range,half_range,1R,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=60;stop_mode=half_range;target=1R,63,2267.9500000000003,-190.43000000000006,2132.95,45,0.7142857142857143,44,0.6984126984126984,0.6222222222222222,50.3988888888889,144.76,1.5504960156122949,-1359.6599999999983,-409.49,-901.2,3,-84.47000000000025,2352.42,0.27822923785797743,0.27822923785797743,1,0,True,False,False,watchlist,47.3811,negative holdout PnL; active on less than 70% of sessions
MGC_opening_range_failure_or60_tf1_opposite_stop_after_first_loser,MGC,opening_range_failure,or60_tf1_opposite_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=60;target=opposite,63,1286.1899999999841,1514.9699999999998,998.1899999999843,48,0.7619047619047619,40,0.6349206349206349,0.4166666666666667,26.79562499999967,-80.32000000000036,1.3917238480725773,-1255.799999999991,-227.21999999999636,-651.0999999999999,5,-492.8300000000154,1779.0199999999998,0.51374991253237,0.51374991253237,1,0,True,False,False,watchlist,45.5324,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or60_tf5_mid_max2,MGC,opening_range_failure,or60_tf5_mid_max2,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=60;target=mid,63,752.5600000000486,930.7200000000207,470.5600000000487,47,0.746031746031746,36,0.5714285714285714,0.6170212765957447,16.011914893618055,52.280000000010915,1.322909515309647,-672.5999999999938,-218.22,-393.0499999999971,4,-555.769999999981,1308.3300000000297,0.41827894121396497,0.41827894121396497,1,0,True,False,False,watchlist,45.0115,active on less than 70% of sessions; one-trade concentration risk
MNQ_opening_range_failure_or35_tf1_mid_max2,MNQ,opening_range_failure,or35_tf1_mid_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=10.0;or_minutes=35;target=mid,63,816.7500000000066,1581.3149999999955,591.7500000000066,75,1.1904761904761905,53,0.8412698412698413,0.5066666666666667,10.890000000000088,13.01,1.146256164516027,-980.6850000000045,-408.23,-759.3400000000015,5,1497.344999999994,-680.5949999999873,0.6501622283440412,0.42211202938475323,1,0,True,False,False,watchlist,43.7793,one-day concentration risk; one-trade concentration risk
MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,63,571.4199999999998,98.37999999999995,370.4199999999998,67,1.0634920634920635,47,0.746031746031746,0.5522388059701493,8.528656716417908,41.26,1.5753322593636727,-99.22000000000003,-71.48,-66.48,3,571.4199999999998,0.0,0.15053725805887092,0.07745616184242765,1,2,True,False,False,paper_trade_candidate,43.5212,No major Phase 4A risk flags.
MGC_opening_range_failure_or30_tf1_opposite_stop_after_first_loser,MGC,opening_range_failure,or30_tf1_opposite_stop_after_first_loser,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=1.0;or_minutes=30;target=opposite,63,974.6000000000452,706.1400000000199,554.6000000000452,70,1.1111111111111112,59,0.9365079365079365,0.37142857142857144,13.922857142857788,-70.64500000000518,1.2240624597671663,-996.6399999999816,-185.7700000000011,-497.8500000000018,8,-619.5599999999572,1594.1600000000026,0.6780012312743384,0.6780012312743384,1,0,True,False,False,watchlist,43.2857,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf1_opposite_max1,MNQ,opening_range_failure,or60_tf1_opposite_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=60;target=opposite,63,1162.2899999999981,277.289999999997,1030.2899999999981,44,0.6984126984126984,44,0.6984126984126984,0.36363636363636365,26.415681818181778,-113.50250000000072,1.2602314631344915,-1509.8450000000003,-360.1650000000029,-818.7999999999986,8,640.0600000000013,522.2299999999968,0.7805797176264112,0.7805797176264112,1,0,True,False,False,watchlist,42.9148,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_vwap_reclaim_rejection_tf15_both_60x90,MNQ,vwap_reclaim_rejection,tf15_both_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=both;stop_ticks=60;target_ticks=90;tick_size=0.25,63,534.1399999999996,55.93999999999996,267.13999999999965,89,1.4126984126984128,54,0.8571428571428571,0.5168539325842697,6.001573033707861,40.26,1.376467768991133,-246.3800000000001,-67.48,-220.16000000000003,4,443.9599999999998,90.17999999999986,0.16291608941476027,0.08286217096641335,1,5,True,False,False,paper_trade_candidate,40.7595,No major Phase 4A risk flags.
MNQ_opening_range_failure_or60_tf5_mid_max1,MNQ,opening_range_failure,or60_tf5_mid_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,589.7949999999998,469.7399999999941,463.79499999999985,42,0.6666666666666666,42,0.6666666666666666,0.5,14.042738095238091,21.384999999999998,1.1733077884851313,-1268.9999999999973,-322.01500000000146,-725.2250000000015,8,392.39999999999986,197.39499999999975,0.67991420747887,0.67991420747887,1,0,True,False,False,watchlist,40.2572,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or20_tf3_mid_max1,MNQ,opening_range_failure,or20_tf3_mid_max1,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=20;target=mid,63,735.5400000000038,1505.5100000000014,558.5400000000038,59,0.9365079365079365,59,0.9365079365079365,0.576271186440678,12.466779661017014,39.26,1.2039597371266963,-1005.9899999999974,-281.615,-441.2999999999985,3,1339.1849999999954,-603.6449999999913,0.7406259346874366,0.7406259346874366,1,0,True,False,False,watchlist,40.0639,one-day concentration risk; one-trade concentration risk
MNQ_moving_average_pullback_tf5_trend5,MNQ,moving_average_pullback,tf5_trend5,5,1m,9/20 EMA trend continuation,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,rr=1.5;tick_size=0.25;trend_timeframe=5,63,1157.4299999999994,-232.50000000000023,803.4299999999994,118,1.873015873015873,63,1.0,0.4322033898305085,9.808728813559316,-56.74,1.1486060360168349,-1547.7300000000002,-509.98,-1067.66,10,1069.3899999999994,88.03999999999964,0.5499425451215195,0.4110486163310094,1,0,True,False,False,watchlist,40.0373,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MNQ_moving_average_pullback_tf5_trend15,MNQ,moving_average_pullback,tf5_trend15,5,1m,9/20 EMA trend continuation,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,rr=1.5;tick_size=0.25;trend_timeframe=15,63,1157.4299999999994,-232.50000000000023,803.4299999999994,118,1.873015873015873,63,1.0,0.4322033898305085,9.808728813559316,-56.74,1.1486060360168349,-1547.7300000000002,-509.98,-1067.66,10,1069.3899999999994,88.03999999999964,0.5499425451215195,0.4110486163310094,1,0,True,False,False,watchlist,40.0373,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MGC_opening_range_failure_or60_tf1_opposite_max2,MGC,opening_range_failure,or60_tf1_opposite_max2,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,2,False,True,max2,new_candidate,min_range=1.0;or_minutes=60;target=opposite,63,1132.7799999999888,1409.2300000000014,826.7799999999888,51,0.8095238095238095,40,0.6349206349206349,0.4117647058823529,22.211372549019387,-77.36999999999964,1.327052777456978,-1303.4699999999882,-263.03999999999854,-651.0999999999999,5,-466.0500000000154,1598.830000000004,0.5833259768004444,0.5833259768004444,1,0,True,False,False,watchlist,39.7833,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf1_mid_max1,MNQ,opening_range_failure,or60_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=60;target=mid,63,621.6649999999981,619.2399999999941,489.66499999999814,44,0.6984126984126984,44,0.6984126984126984,0.4772727272727273,14.128749999999958,-78.63999999999781,1.1654664769785832,-1429.4199999999973,-360.1650000000029,-818.7999999999986,8,-4.18999999999869,625.8549999999968,0.7238786162965606,0.7238786162965606,1,0,True,False,False,watchlist,39.6562,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_vwap_reclaim_rejection_tf1_reclaim_60x90,MNQ,vwap_reclaim_rejection,tf1_reclaim_60x90,1,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,63,392.6599999999997,51.979999999999926,44.65999999999965,116,1.8412698412698412,61,0.9682539682539683,0.4827586206896552,3.384999999999997,-30.990000000000002,1.1988756077795784,-200.08000000000015,-77.98,-190.90000000000003,5,392.6599999999997,0.0,0.221616665817756,0.11271838231548931,1,3,True,False,False,watchlist,39.4137,No major Phase 4A risk flags.
MGC_first_hour_range_tf5_failed_extension,MGC,first_hour_range,tf5_failed_extension,5,1m,failed_extension,first-hour range based,1.5R,15:55 ET,1,False,True,max1,new_candidate,mode=failed_extension;rr=1.5;tick_size=0.1,63,643.4799999999744,277.6800000000073,397.47999999997455,41,0.6507936507936508,41,0.6507936507936508,0.4634146341463415,15.69463414634084,-16.220000000001818,1.5472513267110952,-303.4000000000515,-146.22000000000182,-182.10000000001273,4,64.16000000001821,579.3199999999563,0.38117734816935006,0.38117734816935006,1,1,True,False,False,watchlist,39.3383,active on less than 70% of sessions; one-trade concentration risk
MNQ_opening_range_failure_or35_tf1_mid_max1,MNQ,opening_range_failure,or35_tf1_mid_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=35;target=mid,63,540.4300000000082,1106.1499999999955,381.4300000000083,53,0.8412698412698413,53,0.8412698412698413,0.4716981132075472,10.196792452830344,-72.96499999999854,1.1302689842524076,-873.2999999999886,-281.0400000000029,-612.0250000000044,5,1432.1449999999954,-891.7149999999872,0.6379364580056524,0.6379364580056524,1,0,True,False,False,watchlist,39.0656,one-day concentration risk; one-trade concentration risk
MNQ_vwap_pullback_trend_tf5_ema20_1.5R,MNQ,vwap_pullback_trend,tf5_ema20_1.5R,5,1m,trend pullback reclaim,pullback swing,1.5R,15:55 ET,2,False,True,max2,new_candidate,pullback_ref=ema20;rr=1.5;tick_size=0.25,63,1036.6799999999992,-176.00000000000023,682.6799999999993,118,1.873015873015873,63,1.0,0.4322033898305085,8.785423728813551,-55.74,1.1295756057685817,-1402.7800000000002,-509.98,-1067.66,7,1050.1399999999994,-13.460000000000477,0.6139985337809165,0.4589265732916622,1,1,True,False,False,watchlist,37.8174,negative holdout PnL; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or5_tf1_opposite_max1,MNQ,opening_range_failure,or5_tf1_opposite_max1,1,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=5;target=opposite,63,584.4549999999927,307.5600000000043,410.4549999999924,58,0.9206349206349206,58,0.9206349206349206,0.39655172413793105,10.076810344827459,-58.47750000000291,1.1695534555159866,-640.7699999999986,-226.71499999999855,-333.399999999997,4,85.40499999998542,499.05000000000723,0.6480567366178829,0.6480567366178829,1,0,True,False,False,watchlist,34.642,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or15_tf2_mid_max1,MNQ,opening_range_failure,or15_tf2_mid_max1,2,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=15;target=mid,63,449.7600000000084,623.2600000000014,266.7600000000082,61,0.9682539682539683,61,0.9682539682539683,0.6065573770491803,7.3731147540984985,53.26,1.1268051177661398,-887.4350000000015,-380.365,-598.7,4,213.19500000000278,236.5650000000055,0.5369752757025869,0.5369752757025869,1,0,True,False,False,watchlist,33.7423,one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or60_tf5_opposite_max1,MNQ,opening_range_failure,or60_tf5_opposite_max1,5,1m,close back inside failed opening range,35pct opening range beyond failed side,opposite of opening range,15:55 ET,1,False,True,max1,new_candidate,min_range=10.0;or_minutes=60;target=opposite,63,972.3200000000011,127.78999999999701,846.3200000000011,42,0.6666666666666666,42,0.6666666666666666,0.38095238095238093,23.150476190476216,-106.865,1.227718134637364,-1453.3149999999973,-322.01500000000146,-725.2250000000015,8,878.5500000000013,93.76999999999975,0.7865311831495795,0.7865311831495795,1,0,True,False,False,watchlist,32.9724,active on less than 70% of sessions; one-day concentration risk; one-trade concentration risk
MNQ_opening_range_failure_or30_tf3_mid_stop_after_first_loser,MNQ,opening_range_failure,or30_tf3_mid_stop_after_first_loser,3,1m,close back inside failed opening range,35pct opening range beyond failed side,mid of opening range,15:55 ET,2,True,True,stop_after_first_loser,new_candidate,min_range=10.0;or_minutes=30;target=mid,63,474.38000000001546,1288.3100000000013,255.38000000001546,73,1.1587301587301588,55,0.873015873015873,0.5342465753424658,6.4983561643837735,14.26,1.091742799897891,-1091.7749999999958,-286.6899999999971,-475.85000000000144,8,923.9600000000012,-449.57999999998583,1.0603735401998051,0.6429655550402421,1,0,True,False,False,watchlist,26.8761,one-day concentration risk; one-trade concentration risk
